m1,mut3,cG,cuG_33,cqu1_1133,cuu_3333,cqq1_3333,cqd1_3311,cqu8_3311,cqu8_1133,cHBox,cHB,cHG,cuH_33,cHq1_33
2.50,2.60,3.46345e-06,-2.42489e-06,-1.33314e-08,-1.76746e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.70226e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-9.75188e-06,1.91898e-06
2.50,2.70,3.21165e-06,-2.31429e-06,-1.13909e-08,-1.63093e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.57077e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-9.16921e-06,1.83321e-06
2.60,0.30,2.60144e-04,-8.40374e-06,-5.74208e-06,-2.68606e-04,-7.23535e-05,3.25604e-06,-1.71695e-03,-1.65570e-03,-1.02828e-02,8.18014e-04,2.71128e-03,-1.03763e-04,1.99173e-06
2.60,0.40,1.46331e-04,-7.94908e-06,-3.03315e-06,-1.43596e-04,-4.06989e-05,1.83152e-06,-9.65783e-04,-9.15677e-04,-5.78407e-03,4.60133e-04,1.52509e-03,-8.47934e-05,3.75651e-06
2.60,0.50,9.36517e-05,-7.49639e-06,-1.81583e-06,-8.72444e-05,-2.60473e-05,1.17217e-06,-6.18101e-04,-5.76060e-04,-3.70181e-03,2.94485e-04,9.76059e-04,-7.10775e-05,4.37515e-06
2.60,0.60,6.50359e-05,-7.05768e-06,-1.17661e-06,-5.75344e-05,-1.80884e-05,8.14010e-07,-4.29237e-04,-3.93329e-04,-2.57070e-03,2.04503e-04,6.77819e-04,-6.06535e-05,4.55345e-06
2.60,0.70,4.77815e-05,-6.63923e-06,-8.05316e-07,-4.01911e-05,-1.32894e-05,5.98048e-07,-3.15358e-04,-2.84272e-04,-1.88868e-03,1.50247e-04,4.97990e-04,-5.24631e-05,4.53502e-06
2.60,0.80,3.65827e-05,-6.24408e-06,-5.73818e-07,-2.93125e-05,-1.01747e-05,4.57881e-07,-2.41446e-04,-2.14245e-04,-1.44602e-03,1.15033e-04,3.81273e-04,-4.58705e-05,4.42197e-06
2.60,0.90,2.89049e-05,-5.87333e-06,-4.21693e-07,-2.21129e-05,-8.03928e-06,3.61782e-07,-1.90772e-04,-1.66759e-04,-1.14253e-03,9.08904e-05,3.01253e-04,-4.04650e-05,4.26278e-06
2.60,1.00,2.34129e-05,-5.52692e-06,-3.17584e-07,-1.71450e-05,-6.51182e-06,2.93044e-07,-1.54525e-04,-1.33167e-04,-9.25451e-04,7.36212e-05,2.44015e-04,-3.59669e-05,4.08246e-06
2.60,1.10,1.93495e-05,-5.20411e-06,-2.43993e-07,-1.36000e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.08586e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.21779e-05,3.89463e-06
2.60,1.20,1.62590e-05,-4.90380e-06,-1.90581e-07,-1.09993e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-9.00934e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-2.89534e-05,3.70694e-06
2.60,1.30,1.38538e-05,-4.62466e-06,-1.50952e-07,-9.04636e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.58562e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-2.61849e-05,3.52372e-06
2.60,1.40,1.19454e-05,-4.36532e-06,-1.20995e-07,-7.55023e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.46778e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.37894e-05,3.34735e-06
2.60,1.50,1.04057e-05,-4.12436e-06,-9.79849e-08,-6.38392e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.57517e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.17024e-05,3.17912e-06
2.60,1.60,9.14568e-06,-3.90044e-06,-8.00628e-08,-5.46069e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.85187e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-1.98732e-05,3.01957e-06
2.60,1.70,8.10136e-06,-3.69225e-06,-6.59325e-08,-4.71983e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.25817e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-1.82610e-05,2.86883e-06
2.60,1.80,7.22621e-06,-3.49856e-06,-5.46707e-08,-4.11798e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.76525e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.68328e-05,2.72679e-06
2.60,1.90,6.48558e-06,-3.31824e-06,-4.56086e-08,-3.62360e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.35183e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.55620e-05,2.59316e-06
2.60,2.00,5.85323e-06,-3.15022e-06,-3.82532e-08,-3.21336e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-3.00189e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.44264e-05,2.46757e-06
2.60,2.10,5.30906e-06,-2.99354e-06,-3.22366e-08,-2.86978e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.70323e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.34076e-05,2.34958e-06
2.60,2.20,4.83738e-06,-2.84728e-06,-2.72802e-08,-2.57955e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.44642e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.24903e-05,2.23878e-06
2.60,2.30,4.42589e-06,-2.71064e-06,-2.31709e-08,-2.33245e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.22409e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.16617e-05,2.13470e-06
2.60,2.40,4.06475e-06,-2.58285e-06,-1.97440e-08,-2.12050e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-2.03039e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.09108e-05,2.03693e-06
2.60,2.50,3.74607e-06,-2.46323e-06,-1.68708e-08,-1.93747e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.86066e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.02283e-05,1.94504e-06
2.60,2.60,3.46345e-06,-2.35114e-06,-1.44499e-08,-1.77839e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.71116e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-9.60627e-06,1.85864e-06
2.60,2.70,3.21165e-06,-2.24601e-06,-1.24008e-08,-1.63931e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.57881e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-9.03787e-06,1.77735e-06
2.70,0.30,2.60144e-04,-7.83896e-06,-5.78040e-06,-2.70086e-04,-7.23535e-05,3.25604e-06,-1.71695e-03,-1.65875e-03,-1.02828e-02,8.18014e-04,2.71128e-03,-9.86110e-05,1.52964e-06
2.70,0.40,1.46331e-04,-7.43387e-06,-3.06242e-06,-1.44699e-04,-4.06989e-05,1.83152e-06,-9.65783e-04,-9.18005e-04,-5.78407e-03,4.60133e-04,1.52509e-03,-8.08657e-05,3.33498e-06
2.70,0.50,9.36517e-05,-7.02839e-06,-1.83883e-06,-8.80896e-05,-2.60473e-05,1.17217e-06,-6.18101e-04,-5.77889e-04,-3.70181e-03,2.94485e-04,9.76059e-04,-6.79962e-05,3.99224e-06
2.70,0.60,6.50359e-05,-6.63349e-06,-1.19506e-06,-5.81943e-05,-1.80884e-05,8.14010e-07,-4.29237e-04,-3.94796e-04,-2.57070e-03,2.04503e-04,6.77819e-04,-5.81863e-05,4.20639e-06
2.70,0.70,4.77815e-05,-6.25514e-06,-8.20342e-07,-4.07136e-05,-1.32894e-05,5.98048e-07,-3.15358e-04,-2.85468e-04,-1.88868e-03,1.50247e-04,4.97990e-04,-5.04566e-05,4.22077e-06
2.70,0.80,3.65827e-05,-5.89635e-06,-5.86212e-07,-2.97308e-05,-1.01747e-05,4.57881e-07,-2.41446e-04,-2.15231e-04,-1.44602e-03,1.15033e-04,3.81273e-04,-4.42179e-05,4.13747e-06
2.70,0.90,2.89049e-05,-5.55840e-06,-4.32025e-07,-2.24506e-05,-8.03928e-06,3.61782e-07,-1.90772e-04,-1.67581e-04,-1.14253e-03,9.08904e-05,3.01253e-04,-3.90896e-05,4.00511e-06
2.70,1.00,2.34129e-05,-5.24147e-06,-3.26274e-07,-1.74196e-05,-6.51182e-06,2.93044e-07,-1.54525e-04,-1.33858e-04,-9.25451e-04,7.36212e-05,2.44015e-04,-3.48117e-05,3.84891e-06
2.70,1.10,1.93495e-05,-4.94513e-06,-2.51360e-07,-1.38245e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.09172e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.12001e-05,3.68274e-06
2.70,1.20,1.62590e-05,-4.66855e-06,-1.96870e-07,-1.11838e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-9.05936e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-2.81198e-05,3.51447e-06
2.70,1.30,1.38538e-05,-4.41069e-06,-1.56354e-07,-9.19854e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.62859e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-2.54698e-05,3.34865e-06
2.70,1.40,1.19454e-05,-4.17044e-06,-1.25662e-07,-7.67614e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.50490e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.31725e-05,3.18791e-06
2.70,1.50,1.04057e-05,-3.94661e-06,-1.02037e-07,-6.48834e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.60740e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.11675e-05,3.03369e-06
2.70,1.60,9.14568e-06,-3.73808e-06,-8.35984e-08,-5.54743e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.87999e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-1.94070e-05,2.88673e-06
2.70,1.70,8.10136e-06,-3.54373e-06,-6.90309e-08,-4.79195e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.28282e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-1.78530e-05,2.74732e-06
2.70,1.80,7.22621e-06,-3.36251e-06,-5.73971e-08,-4.17796e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.78694e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.64743e-05,2.61547e-06
2.70,1.90,6.48558e-06,-3.19342e-06,-4.80168e-08,-3.67346e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.37099e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.52457e-05,2.49103e-06
2.70,2.00,5.85323e-06,-3.03555e-06,-4.03879e-08,-3.25477e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-3.01887e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.41463e-05,2.37374e-06
2.70,2.10,5.30906e-06,-2.88803e-06,-3.41352e-08,-2.90409e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.71833e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.31588e-05,2.26326e-06
2.70,2.20,4.83738e-06,-2.75008e-06,-2.89742e-08,-2.60789e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.45990e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.22686e-05,2.15925e-06
2.70,2.30,4.42589e-06,-2.62096e-06,-2.46869e-08,-2.35574e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.23615e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.14635e-05,2.06133e-06
2.70,2.40,4.06475e-06,-2.50001e-06,-2.11044e-08,-2.13954e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-2.04121e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.07331e-05,1.96915e-06
2.70,2.50,3.74607e-06,-2.38660e-06,-1.80949e-08,-1.95291e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.87040e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.00686e-05,1.88234e-06
2.70,2.60,3.46345e-06,-2.28017e-06,-1.55541e-08,-1.79078e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.71994e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-9.46236e-06,1.80057e-06
2.70,2.70,3.21165e-06,-2.18021e-06,-1.33993e-08,-1.64910e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.58675e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-8.90787e-06,1.72351e-06
